year,month,day,hour_UT,geopotential height (m),temperature (degrees),humidity (%),wind direction (degree from north clockwise),wind velocity (m/s)
2015,1,1,0,12326.8457,-53.68153381,-9999,295.9842371,22.2610569
2015,1,1,6,12314.31738,-53.75802612,-9999,298.7129803,19.56296921
2015,1,1,12,12318.76563,-54.77432251,-9999,302.5348066,23.9629097
2015,1,1,18,12323.18262,-55.24394226,-9999,302.0229385,24.43117714
2015,1,2,0,12328.08398,-54.32371521,-9999,317.355481,30.06739998
2015,1,2,6,12325.78516,-54.79049683,-9999,323.0980696,35.32919312
2015,1,2,12,12318.80859,-55.0397644,-9999,319.1951552,38.96168518
2015,1,2,18,12339.22852,-55.57539368,-9999,322.9871454,36.17580032
2015,1,3,0,12339.45898,-53.50976563,-9999,328.8624269,35.98902893
2015,1,3,6,12334.35547,-54.13983154,-9999,326.1380802,42.15505219
2015,1,3,12,12344.61133,-54.46810913,-9999,327.3574091,40.07654572
2015,1,3,18,12364.72754,-54.57975769,-9999,325.1190486,36.70600128
2015,1,4,0,12371.875,-54.77540588,-9999,323.2929651,36.38022232
2015,1,4,6,12367.47266,-54.74806213,-9999,326.432217,37.97244263
2015,1,4,12,12361.72266,-56.76138306,-9999,315.5539124,36.41613388
2015,1,4,18,12390.96094,-56.80619812,-9999,332.7114114,23.38049698
2015,1,5,0,12387.17871,-56.42376709,-9999,337.4052363,24.30634117
2015,1,5,6,12364.93945,-56.39627075,-9999,346.7350805,33.96207428
2015,1,5,12,12367.12305,-56.93792725,-9999,353.2539894,29.33402252
2015,1,5,18,12378.01953,-55.94013977,-9999,345.8029987,28.89545441
2015,1,6,0,12366.82129,-55.36338806,-9999,348.4443611,34.95552063
2015,1,6,6,12350.18262,-53.95420837,-9999,352.0750142,38.69794846
2015,1,6,12,12350.16211,-54.37887573,-9999,334.7969252,31.67917252
2015,1,6,18,12362.11426,-53.50064087,-9999,335.7636356,30.27960396
2015,1,7,0,12369.01953,-52.78594971,-9999,333.8661596,31.69749641
2015,1,7,6,12360.15039,-53.00112915,-9999,330.2907549,33.83041382
2015,1,7,12,12353.39746,-53.97169495,-9999,324.1767933,30.31401443
2015,1,7,18,12376.44238,-53.1295929,-9999,333.297696,28.56717491
2015,1,8,0,12386.83887,-52.85498047,-9999,343.8007928,28.34171867
2015,1,8,6,12370.66699,-53.42520142,-9999,340.4276008,31.40856743
2015,1,8,12,12371.81738,-52.20425415,-9999,344.7832532,29.09558105
2015,1,8,18,12379.85645,-52.70721436,-9999,347.0311007,31.63316345
2015,1,9,0,12381.40234,-52.0758667,-9999,349.6063656,35.99391174
2015,1,9,6,12373.53125,-53.50871277,-9999,347.3729584,35.37223053
2015,1,9,12,12385.44238,-54.46728516,-9999,336.6013379,32.0613327
2015,1,9,18,12402.65137,-53.25346375,-9999,335.8948677,32.24515915
2015,1,10,0,12407.49609,-53.41775513,-9999,332.8693646,28.70974731
2015,1,10,6,12394.27539,-54.07739258,-9999,337.1009352,31.96873665
2015,1,10,12,12395.13574,-54.77726746,-9999,330.8646554,29.48577309
2015,1,10,18,12409.00098,-54.61849976,-9999,328.8596978,24.56891823
2015,1,11,0,12410.08594,-54.72036743,-9999,339.5560881,30.01651573
2015,1,11,6,12401.26074,-54.68994141,-9999,347.0777716,28.21021461
2015,1,11,12,12404.13184,-55.60238647,-9999,343.524035,21.06068802
2015,1,11,18,12409.93359,-53.78077698,-9999,357.9757296,25.49340248
2015,1,12,0,12399.23633,-54.23205566,-9999,347.471948,27.99840927
2015,1,12,6,12381.15039,-54.59010315,-9999,355.7133161,29.57018661
2015,1,12,12,12378.19531,-54.46911621,-9999,343.2942622,27.01993942
2015,1,12,18,12373.97754,-55.02584839,-9999,352.5083041,25.57262611
2015,1,13,0,12363.97363,-55.31869507,-9999,337.6979767,29.2857151
2015,1,13,6,12337.51953,-55.65931702,-9999,331.6762655,31.20045471
2015,1,13,12,12334.78711,-55.29701233,-9999,320.0149956,32.173069
2015,1,13,18,12347.04297,-55.21995544,-9999,332.9748898,28.20959854
2015,1,14,0,12347.52832,-54.7263031,-9999,332.6731724,30.36831474
2015,1,14,6,12344.7832,-55.30506897,-9999,337.5385472,31.43502617
2015,1,14,12,12347.99219,-55.00532532,-9999,328.2595966,30.7461071
2015,1,14,18,12371.70801,-54.82061768,-9999,332.659933,29.05611992
2015,1,15,0,12379.16406,-54.99237061,-9999,341.0633431,21.68342018
2015,1,15,6,12376.80469,-55.43479919,-9999,336.8767323,23.38243484
2015,1,15,12,12373.13477,-54.73059082,-9999,335.7502361,19.52479935
2015,1,15,18,12390.16602,-54.57281494,-9999,343.6175275,23.14944839
2015,1,16,0,12382.85449,-54.59963989,-9999,343.614443,27.62864685
2015,1,16,6,12376.17871,-54.59231567,-9999,332.9030757,28.04761696
2015,1,16,12,12382.17383,-54.71061707,-9999,325.9599377,32.06465912
2015,1,16,18,12392.53711,-54.954422,-9999,323.8399204,30.85230446
2015,1,17,0,12392.38086,-54.45605469,-9999,323.9863882,30.14809036
2015,1,17,6,12384.81738,-54.41311646,-9999,324.8102302,32.86156082
2015,1,17,12,12373.16797,-54.7583313,-9999,313.1467305,34.77753067
2015,1,17,18,12390.41309,-54.00274658,-9999,308.8838632,24.26015282
2015,1,18,0,12401.72852,-54.16525269,-9999,313.2139008,16.57477951
2015,1,18,6,12385.8418,-54.64315796,-9999,321.2648436,18.97353554
2015,1,18,12,12377.24902,-54.87031555,-9999,311.8768715,20.11838913
2015,1,18,18,12383.10547,-55.01829529,-9999,320.2735829,17.38382149
2015,1,19,0,12384.88867,-54.91470337,-9999,325.5733617,17.43284607
2015,1,19,6,12372.17383,-54.78210449,-9999,332.3693157,21.07266808
2015,1,19,12,12369.34961,-55.28237915,-9999,315.4823074,17.52294731
2015,1,19,18,12385.83496,-55.00102234,-9999,326.5762915,16.13310432
2015,1,20,0,12397.63477,-54.58117676,-9999,325.9856688,14.28714943
2015,1,20,6,12394.05469,-54.34681702,-9999,334.5424348,15.67720413
2015,1,20,12,12394.16699,-54.06239319,-9999,330.3097565,19.73254395
2015,1,20,18,12413.31445,-54.51193237,-9999,322.0878167,21.68325424
2015,1,21,0,12425.30273,-54.72140503,-9999,330.7919975,20.68424416
2015,1,21,6,12413.88477,-54.63259888,-9999,318.7020176,21.95946312
2015,1,21,12,12419.9668,-54.6942749,-9999,298.943229,19.72130203
2015,1,21,18,12441.64355,-54.57263184,-9999,291.5706738,16.0441761
2015,1,22,0,12447.21289,-54.9611969,-9999,286.1151795,14.24440002
2015,1,22,6,12439.30469,-54.45913696,-9999,307.552346,14.20184708
2015,1,22,12,12434.9043,-54.97094727,-9999,288.7979589,14.22659206
2015,1,22,18,12449.21094,-55.05471802,-9999,288.4912048,13.4425354
2015,1,23,0,12443.39844,-54.89941406,-9999,283.2343458,11.0826292
2015,1,23,6,12434.94336,-54.80403137,-9999,286.2146149,14.69198704
2015,1,23,12,12430.68555,-55.6038208,-9999,266.1305725,12.21940708
2015,1,23,18,12429.72559,-55.33146667,-9999,271.2456454,13.65696716
2015,1,24,0,12429.34863,-55.91256714,-9999,250.041235,13.44385052
2015,1,24,6,12408.17773,-56.07226563,-9999,252.5158805,15.08374786
2015,1,24,12,12399.05859,-56.82553101,-9999,246.5676088,18.03702354
2015,1,24,18,12403.84668,-55.64984131,-9999,232.3044063,15.18512821
2015,1,25,0,12415.26172,-55.34217834,-9999,186.7446008,8.119417191
2015,1,25,6,12394.17578,-54.64880371,-9999,242.3560581,6.388976097
2015,1,25,12,12382.3252,-54.64855957,-9999,212.659105,17.00296021
2015,1,25,18,12391.74414,-54.32725525,-9999,206.3946334,16.91187859
2015,1,26,0,12393.0166,-54.15109253,-9999,180.3977384,11.89276791
2015,1,26,6,12385.62207,-53.61967468,-9999,203.8623885,12.57729721
2015,1,26,12,12385.8418,-53.25265503,-9999,210.1274399,12.0742836
2015,1,26,18,12399.14844,-53.37184143,-9999,228.4490602,9.822898865
2015,1,27,0,12398.4873,-53.77616882,-9999,256.6316408,6.816747665
2015,1,27,6,12390.21484,-52.68540955,-9999,263.9493822,7.973603249
2015,1,27,12,12384.05371,-52.89997864,-9999,286.1252417,10.19005489
2015,1,27,18,12390.86328,-53.11032104,-9999,293.1246502,13.29697227
2015,1,28,0,12388.86523,-53.35372925,-9999,288.4656917,15.23954296
2015,1,28,6,12382.90527,-53.67686462,-9999,291.4262746,17.61814308
2015,1,28,12,12372.18262,-53.78814697,-9999,284.7292705,22.87901115
2015,1,28,18,12390.0127,-53.36245728,-9999,284.8527847,26.2968998
2015,1,29,0,12404.88477,-54.42575073,-9999,287.7524899,25.5618
2015,1,29,6,12403.32617,-54.72817993,-9999,303.0782283,23.64378548
2015,1,29,12,12404.23242,-54.67156982,-9999,311.4390956,22.12627983
2015,1,29,18,12422.10352,-54.61120605,-9999,321.556409,22.04127312
2015,1,30,0,12427.99316,-54.62870789,-9999,322.2768247,22.49067116
2015,1,30,6,12412.85254,-54.21237183,-9999,325.763483,26.23013306
2015,1,30,12,12414.52344,-54.24824524,-9999,328.2691731,25.54704285
2015,1,30,18,12438.8291,-54.83776855,-9999,331.8396875,20.82839966
2015,1,31,0,12434.94922,-54.67494202,-9999,333.8611627,18.93039322
2015,1,31,6,12429.52051,-53.89440918,-9999,321.0150919,26.27772522
2015,1,31,12,12438.05957,-54.12670898,-9999,326.475529,19.0118618
2015,1,31,18,12452.03125,-54.39152527,-9999,313.8564789,14.99405098
2015,2,1,0,12458.13086,-53.15786743,-9999,341.416899,11.96118069
2015,2,1,6,12453.85254,-52.96118164,-9999,341.0522417,16.0086174
2015,2,1,12,12453.41016,-54.05204773,-9999,331.8327336,14.91229343
2015,2,1,18,12473.32031,-53.92428589,-9999,327.7878352,11.70676899
2015,2,2,0,12472.70117,-53.44522095,-9999,353.8718068,10.20308018
2015,2,2,6,12463.18262,-53.86505127,-9999,324.9378431,11.48054123
2015,2,2,12,12459.90527,-54.40338135,-9999,328.9175244,10.16051674
2015,2,2,18,12480.08203,-54.27636719,-9999,318.4791687,7.960980415
2015,2,3,0,12490.52344,-53.41233826,-9999,342.7444724,8.350906372
2015,2,3,6,12472.71289,-53.00210571,-9999,343.3208307,9.62925148
2015,2,3,12,12465.43457,-54.00054932,-9999,338.18691,10.85464001
2015,2,3,18,12478.14551,-53.95433044,-9999,311.7493576,9.257944107
2015,2,4,0,12480.62793,-53.05847168,-9999,323.706239,7.6153965
2015,2,4,6,12463.05371,-53.2514801,-9999,325.7247331,10.20569134
2015,2,4,12,12460.17773,-53.50234985,-9999,319.1232789,11.15705681
2015,2,4,18,12466.19727,-53.6955719,-9999,311.5878673,10.10075474
2015,2,5,0,12468.4707,-53.18717957,-9999,352.0171468,10.12821007
2015,2,5,6,12457.74121,-52.97114563,-9999,340.111445,15.19914627
2015,2,5,12,12455.74414,-53.6416626,-9999,321.3587269,14.62914753
2015,2,5,18,12469.46484,-53.19807434,-9999,300.734744,9.88544178
2015,2,6,0,12470.01758,-52.63412476,-9999,343.2353351,11.28364086
2015,2,6,6,12452.87988,-52.47694397,-9999,347.0889493,18.42717361
2015,2,6,12,12448.57813,-52.81057739,-9999,318.6937575,17.65366173
2015,2,6,18,12466.66504,-53.23556519,-9999,315.1628505,14.06863403
2015,2,7,0,12469.53906,-52.63699341,-9999,312.7322323,16.14977264
2015,2,7,6,12453.98047,-52.11801147,-9999,300.2758343,22.05020523
2015,2,7,12,12443.32813,-53.75601196,-9999,296.0243987,18.57820129
2015,2,7,18,12451.22168,-53.50582886,-9999,289.4390088,16.77474976
2015,2,8,0,12444.92773,-52.83221436,-9999,289.8450161,15.48517323
2015,2,8,6,12430.6875,-53.24745178,-9999,290.0930547,19.75780296
2015,2,8,12,12423.44922,-52.89474487,-9999,270.808675,21.11916733
2015,2,8,18,12438.1084,-53.11201477,-9999,264.2523438,20.29599762
2015,2,9,0,12438.48047,-52.90351868,-9999,264.3298972,21.96302795
2015,2,9,6,12426.16602,-52.56311035,-9999,281.9402211,22.86683273
2015,2,9,12,12409.30273,-52.2796936,-9999,277.7718582,21.29398155
2015,2,9,18,12412.41895,-52.35076904,-9999,278.1371703,22.08094406
2015,2,10,0,12402.88672,-52.10586548,-9999,277.7850666,27.25065613
2015,2,10,6,12404.79688,-52.45925903,-9999,284.5909477,23.46017265
2015,2,10,12,12402.70605,-52.6869812,-9999,288.9918741,21.20430946
2015,2,10,18,12423.6748,-52.81089783,-9999,300.4372955,22.30616188
2015,2,11,0,12447.27734,-52.57226563,-9999,303.7463326,20.06419182
2015,2,11,6,12446.47656,-52.51190186,-9999,309.2815347,17.31736946
2015,2,11,12,12459.92773,-51.926651,-9999,308.4962181,14.78782749
2015,2,11,18,12480.49023,-52.48287964,-9999,304.9671161,14.1680851
2015,2,12,0,12488.82617,-51.93978882,-9999,305.5733235,13.49573326
2015,2,12,6,12488.87012,-52.16372681,-9999,310.0658823,11.72187996
2015,2,12,12,12495.12109,-52.06906128,-9999,287.7958684,10.1023283
2015,2,12,18,12505.26172,-52.28335571,-9999,283.2637465,10.67957497
2015,2,13,0,12513.57617,-52.239151,-9999,269.4161949,12.53111839
2015,2,13,6,12507.98242,-52.09970093,-9999,256.4189603,9.280157089
2015,2,13,12,12506.96289,-51.40841675,-9999,268.3879014,4.756032944
2015,2,13,18,12520.20215,-51.96609497,-9999,279.8824515,5.23527813
2015,2,14,0,12516.35742,-52.11738586,-9999,289.4214673,10.2716608
2015,2,14,6,12500.90234,-51.77366638,-9999,285.8510663,12.1599741
2015,2,14,12,12495.50977,-52.42399597,-9999,242.8680562,12.46035767
2015,2,14,18,12501.80859,-52.52523804,-9999,238.3202203,9.050787926
2015,2,15,0,12499.11328,-52.28918457,-9999,249.029582,9.0232687
2015,2,15,6,12484.65039,-52.75427246,-9999,246.8265367,8.28830719
2015,2,15,12,12478.51758,-52.43408203,-9999,250.9591544,10.06088257
2015,2,15,18,12484.69141,-52.13548279,-9999,254.0969951,10.75767422
2015,2,16,0,12475.67676,-52.09439087,-9999,238.9515696,15.0874033
2015,2,16,6,12470.14844,-51.11157227,-9999,217.2945161,12.41756058
2015,2,16,12,12470.14453,-51.87078857,-9999,221.0919064,12.04736519
2015,2,16,18,12467.41797,-52.06546021,-9999,226.7128338,10.04449081
2015,2,17,0,12472.56055,-51.7281189,-9999,246.5556023,12.18974781
2015,2,17,6,12455.77539,-51.84371948,-9999,251.4537925,12.94198704
2015,2,17,12,12444.89551,-52.12516785,-9999,263.7058471,17.06163597
2015,2,17,18,12447.83984,-52.52835083,-9999,265.6415979,19.6978302
2015,2,18,0,12426.58203,-52.49291992,-9999,264.1272941,26.233881
2015,2,18,6,12399.56738,-51.67056274,-9999,261.2124635,29.57527351
2015,2,18,12,12369.40137,-51.36654663,-9999,259.1759261,33.20008087
2015,2,18,18,12362.32129,-50.84332275,-9999,259.9844191,38.0620575
2015,2,19,0,12321.16699,-50.16401672,-9999,258.7334543,41.57331467
2015,2,19,6,12313.67578,-49.43005371,-9999,274.1325188,38.9892807
2015,2,19,12,12278.24023,-48.67437744,-9999,286.317209,39.09324646
2015,2,19,18,12273.7793,-49.43876648,-9999,287.2152161,40.63593674
2015,2,20,0,12236.57031,-50.06680298,-9999,290.6427179,46.29509354
2015,2,20,6,12241.5625,-50.2807312,-9999,288.4266278,45.4831543
2015,2,20,12,12241.83398,-51.27742004,-9999,289.6081341,41.47615051
2015,2,20,18,12275.56641,-52.06848145,-9999,297.4842173,40.55887985
2015,2,21,0,12272.60938,-52.20269775,-9999,294.0152937,42.99990463
2015,2,21,6,12299.3623,-51.49026489,-9999,289.6981908,42.12381744
2015,2,21,12,12336.67285,-52.04598999,-9999,294.7449557,42.55943298
2015,2,21,18,12378.04883,-52.66294861,-9999,293.6196507,38.10982895
2015,2,22,0,12377.00293,-52.72470093,-9999,290.786464,36.82783508
2015,2,22,6,12405.00781,-52.90167236,-9999,290.4258965,30.71588898
2015,2,22,12,12409.7168,-53.28407288,-9999,280.844112,28.02782059
2015,2,22,18,12439.58789,-53.09753418,-9999,275.7279094,21.84329224
2015,2,23,0,12437.24609,-53.34104919,-9999,277.5673527,19.62623787
2015,2,23,6,12437.25391,-52.94155884,-9999,282.5889147,17.5544281
2015,2,23,12,12441.69531,-52.70053101,-9999,283.5022123,11.59003162
2015,2,23,18,12461.00781,-53.28318787,-9999,291.9603983,10.5573473
2015,2,24,0,12456.625,-53.70393372,-9999,282.0724207,9.628127098
2015,2,24,6,12447.24609,-53.84494019,-9999,276.330019,14.16005993
2015,2,24,12,12437.76563,-53.32455444,-9999,272.0862327,15.33698082
2015,2,24,18,12446.40137,-53.74874878,-9999,271.4896139,12.7374649
2015,2,25,0,12434.81641,-53.99836731,-9999,284.025815,18.25886726
2015,2,25,6,12425.26563,-53.77088928,-9999,281.7622829,21.17395401
2015,2,25,12,12420.90332,-54.38856506,-9999,276.1753231,16.83695221
2015,2,25,18,12429.04492,-53.55836487,-9999,273.3410211,17.61391449
2015,2,26,0,12415.71094,-52.30192566,-9999,282.7243627,19.67977333
2015,2,26,6,12413.65625,-52.9503479,-9999,292.1506828,20.97342491
2015,2,26,12,12401.97852,-52.96354675,-9999,292.9170632,17.55428314
2015,2,26,18,12414.08008,-52.56005859,-9999,293.1552409,17.48561668
2015,2,27,0,12392.83984,-52.32435608,-9999,307.6304886,20.72801971
2015,2,27,6,12395.5625,-52.51554871,-9999,318.4215313,20.98258018
2015,2,27,12,12397.83398,-51.97221375,-9999,322.440856,19.79538727
2015,2,27,18,12410.82031,-52.51042175,-9999,320.5527979,21.03020477
2015,2,28,0,12395.75781,-52.53823853,-9999,310.180953,23.84928703
2015,2,28,6,12397.59766,-53.12393188,-9999,304.2098031,25.25833893
2015,2,28,12,12405.31445,-52.92449951,-9999,294.3867132,22.8625412
2015,2,28,18,12424.13086,-53.0305481,-9999,294.9288943,21.01422691
2015,3,1,0,12423.79395,-52.6730957,-9999,308.2766179,18.44758797
2015,3,1,6,12416.31348,-52.90319824,-9999,300.0095093,17.76277733
2015,3,1,12,12409.64844,-52.7539978,-9999,285.3246841,18.96209335
2015,3,1,18,12432.72461,-53.00697327,-9999,284.3126687,14.38328457
2015,3,2,0,12428.51367,-53.25845337,-9999,286.2673649,13.67872429
2015,3,2,6,12421.25195,-52.62991333,-9999,293.8867204,12.75947952
2015,3,2,12,12416.78809,-52.53320313,-9999,292.4359882,13.55064392
2015,3,2,18,12420.56348,-53.15939331,-9999,294.8477006,11.57264423
2015,3,3,0,12414.02246,-52.08822632,-9999,309.8095589,13.39986324
2015,3,3,6,12415.78906,-52.51651001,-9999,312.3485466,20.40010452
2015,3,3,12,12412.51953,-52.81939697,-9999,301.9091536,22.03047562
2015,3,3,18,12421.68262,-52.98854065,-9999,296.9822154,19.75636673
2015,3,4,0,12418.22363,-52.1578064,-9999,301.3107807,22.88638687
2015,3,4,6,12424.31348,-51.12190247,-9999,307.5753863,23.41699791
2015,3,4,12,12427.76367,-52.00608826,-9999,309.212095,21.78036308
2015,3,4,18,12444.04297,-52.47447205,-9999,315.5576214,19.45247269
2015,3,5,0,12457.8418,-51.6947937,-9999,316.3446803,19.08315849
2015,3,5,6,12454.125,-51.90888977,-9999,319.015948,18.35277939
2015,3,5,12,12455.87207,-52.01730347,-9999,304.668046,15.79844379
2015,3,5,18,12473.81445,-52.08522034,-9999,308.4597455,13.86400795
2015,3,6,0,12477.53125,-51.99697876,-9999,312.1511351,12.43983269
2015,3,6,6,12472.94824,-52.46388245,-9999,304.9290693,10.7016325
2015,3,6,12,12469.8877,-52.22979736,-9999,309.165894,11.07918358
2015,3,6,18,12483.22754,-53.21340942,-9999,296.7163357,7.929334164
2015,3,7,0,12486.17188,-52.82806396,-9999,295.5443858,8.146486282
2015,3,7,6,12482.89648,-52.82830811,-9999,292.6635505,8.619454384
2015,3,7,12,12478.49121,-52.60336304,-9999,278.9596509,6.382493496
2015,3,7,18,12492.75586,-52.8977356,-9999,275.3866538,5.733047962
2015,3,8,0,12486.6875,-52.80004883,-9999,287.3910415,6.626831055
2015,3,8,6,12479.75586,-52.98016357,-9999,300.3349998,7.52208662
2015,3,8,12,12478.29297,-52.73083496,-9999,307.1007911,7.421490669
2015,3,8,18,12490.08594,-52.8478241,-9999,301.2907381,8.628979683
2015,3,9,0,12492.0918,-52.85241699,-9999,308.7891404,8.263899803
2015,3,9,6,12482.70215,-52.89956665,-9999,303.5020924,10.4533596
2015,3,9,12,12479.81934,-53.06843567,-9999,275.1304817,12.16142082
2015,3,9,18,12497.30273,-53.3215332,-9999,254.9364013,8.566117287
2015,3,10,0,12496.16895,-53.46257019,-9999,275.626023,9.412754059
2015,3,10,6,12496.24219,-52.96231079,-9999,285.4799379,11.58228016
2015,3,10,12,12486.48145,-52.72076416,-9999,240.0430927,11.95169067
2015,3,10,18,12506.84961,-52.96517944,-9999,214.4386441,7.13423872
2015,3,11,0,12508.04004,-52.75971985,-9999,232.6892957,7.975822449
2015,3,11,6,12508.08594,-52.72686768,-9999,227.9648786,7.308149815
2015,3,11,12,12497.89453,-53.34423828,-9999,213.0869391,11.43022346
2015,3,11,18,12508.98438,-52.93461609,-9999,220.9014335,9.352715492
2015,3,12,0,12504.57813,-52.92825317,-9999,234.2002403,11.34905624
2015,3,12,6,12495.48535,-52.92277527,-9999,235.4083547,8.177205086
2015,3,12,12,12486.61914,-53.65660095,-9999,238.0190754,9.50003624
2015,3,12,18,12489.53906,-53.67826843,-9999,249.751802,10.36477757
2015,3,13,0,12478.82031,-53.42385864,-9999,251.2413912,10.84558296
2015,3,13,6,12465.74609,-53.3493042,-9999,272.803974,11.11590672
2015,3,13,12,12448.29883,-53.41372681,-9999,269.8006054,13.25092888
2015,3,13,18,12460.70215,-53.59111023,-9999,292.4516197,8.578217506
2015,3,14,0,12454.00391,-53.177948,-9999,282.0263385,11.83037281
2015,3,14,6,12448.79102,-53.61315918,-9999,296.0940196,13.44250298
2015,3,14,12,12438.4668,-53.9818573,-9999,301.2884514,13.70049667
2015,3,14,18,12452.24609,-53.60812378,-9999,291.3212714,13.62231541
2015,3,15,0,12450.18359,-53.7183075,-9999,309.6873195,15.42388821
2015,3,15,6,12446.99219,-53.48905945,-9999,322.2455922,17.52109146
2015,3,15,12,12449.70605,-53.60931396,-9999,297.1338915,16.21965408
2015,3,15,18,12468.89453,-53.71939087,-9999,315.2041671,18.01454353
2015,3,16,0,12467.23145,-53.36335754,-9999,313.5230911,19.87954903
2015,3,16,6,12455.26953,-53.98112488,-9999,308.1786665,20.4168129
2015,3,16,12,12457.74902,-54.256073,-9999,306.9375261,14.72971916
2015,3,16,18,12467.49805,-53.5798645,-9999,305.6416353,17.69850731
2015,3,17,0,12467.66602,-53.42913818,-9999,304.9576612,18.06524467
2015,3,17,6,12456.95508,-53.46902466,-9999,299.0020993,18.09142303
2015,3,17,12,12453.53711,-54.1552124,-9999,282.1013256,12.99991035
2015,3,17,18,12461.28516,-54.19360352,-9999,295.0507036,11.56180286
2015,3,18,0,12459.3623,-53.99066162,-9999,321.7273533,15.14985371
2015,3,18,6,12442.53223,-53.82485962,-9999,324.6617387,19.27612114
2015,3,18,12,12420.94141,-54.19511414,-9999,317.7173472,19.41832733
2015,3,18,18,12443.51172,-54.51029968,-9999,318.699718,22.91096115
2015,3,19,0,12430.7666,-54.72799683,-9999,320.1441712,17.92321968
2015,3,19,6,12424.32422,-54.69456482,-9999,314.2605432,21.06841278
2015,3,19,12,12411.3418,-54.78839111,-9999,275.4820357,15.51073742
2015,3,19,18,12436.8877,-56.00274658,-9999,244.023171,12.54836273
2015,3,20,0,12434.90234,-55.90356445,-9999,256.5037574,5.669733047
2015,3,20,6,12434.83789,-55.9306488,-9999,272.2805502,19.58257484
2015,3,20,12,12423.45215,-56.38195801,-9999,236.5616511,16.06635284
2015,3,20,18,12435.06641,-56.68045044,-9999,233.0303495,23.74250031
2015,3,21,0,12434.9043,-56.38929749,-9999,225.2668386,22.43562508
2015,3,21,6,12415.56055,-56.14286804,-9999,220.765596,25.87690353
2015,3,21,12,12414.11816,-56.25424194,-9999,222.720868,21.13896561
2015,3,21,18,12414.84473,-56.20457458,-9999,235.5839377,18.72037888
2015,3,22,0,12407.84863,-56.09570313,-9999,253.0028471,20.65107918
2015,3,22,6,12391.00879,-55.66650391,-9999,268.8431759,22.70112801
2015,3,22,12,12373.5752,-55.91052246,-9999,268.7593894,23.67952347
2015,3,22,18,12378.15625,-55.63713074,-9999,267.9947317,24.42828178
2015,3,23,0,12366.32813,-55.68222046,-9999,276.1088236,24.9060421
2015,3,23,6,12355.32324,-55.47381592,-9999,289.6036656,27.06535721
2015,3,23,12,12332.78906,-55.32983398,-9999,287.2686871,26.27918434
2015,3,23,18,12326.98828,-55.67077637,-9999,290.0804707,28.94045258
2015,3,24,0,12304.60156,-56.13131714,-9999,301.4039707,32.24375153
2015,3,24,6,12297.54102,-55.3977356,-9999,307.3356873,35.07820511
2015,3,24,12,12271.95801,-55.97637939,-9999,306.6756761,34.99455643
2015,3,24,18,12276.63574,-55.96336365,-9999,318.32669,37.39911652
2015,3,25,0,12250.23828,-55.43011475,-9999,315.3229169,38.08731842
2015,3,25,6,12247.70801,-56.12356567,-9999,307.1957304,35.31772995
2015,3,25,12,12235.43945,-57.01210022,-9999,297.7015949,34.88489914
2015,3,25,18,12257.36035,-56.37406921,-9999,304.2461876,36.27546692
2015,3,26,0,12256.21094,-55.61271667,-9999,306.3049289,37.75563812
2015,3,26,6,12246.58789,-54.92324829,-9999,307.1932855,37.27116776
2015,3,26,12,12224.91797,-54.21960449,-9999,304.8033827,35.80628586
2015,3,26,18,12232.24219,-53.95825195,-9999,311.2878715,36.4663353
2015,3,27,0,12219.20117,-52.50550842,-9999,313.1473123,40.56059647
2015,3,27,6,12222.23047,-52.37582397,-9999,314.3978411,44.62484741
2015,3,27,12,12221.87305,-52.47889709,-9999,313.0494765,46.35253525
2015,3,27,18,12243.4043,-52.57702637,-9999,314.3936093,50.01009369
2015,3,28,0,12250.91602,-52.15301514,-9999,302.1211959,47.58475876
2015,3,28,6,12267.27832,-52.31752014,-9999,297.1330352,51.32377625
2015,3,28,12,12292.43066,-54.23776245,-9999,289.7625201,51.79539871
2015,3,28,18,12348.47559,-53.56298828,-9999,286.604149,45.39764404
2015,3,29,0,12368.23828,-52.90359497,-9999,286.220577,35.4109726
2015,3,29,6,12371.10547,-52.14701843,-9999,292.738024,34.75691223
2015,3,29,12,12361.47461,-51.98797607,-9999,286.9378751,41.0565567
2015,3,29,18,12359.14355,-51.20591736,-9999,284.3057047,34.95088196
2015,3,30,0,12344.82617,-51.99171448,-9999,279.1987603,33.92045212
2015,3,30,6,12338.62793,-51.45793152,-9999,287.0691999,29.06623459
2015,3,30,12,12316.2334,-52.45436096,-9999,285.9474642,27.2461071
2015,3,30,18,12320.99609,-52.10333252,-9999,298.253174,28.17427444
2015,3,31,0,12319.29883,-52.48036194,-9999,289.8178971,31.32400322
2015,3,31,6,12328.23535,-52.26673889,-9999,287.9306352,32.15746689
2015,3,31,12,12334.75586,-52.83531189,-9999,287.6376214,30.06212807
2015,3,31,18,12347.86133,-52.58110046,-9999,296.5095621,31.03378296
2015,4,1,0,12365.56738,-52.28129578,-9999,298.9743647,28.28536224
2015,4,1,6,12376.54785,-52.39247131,-9999,298.6937126,32.78258896
2015,4,1,12,12386.20801,-52.69480896,-9999,301.9379343,33.44725037
2015,4,1,18,12400.88184,-52.8092041,-9999,301.091811,32.59439468
2015,4,2,0,12402.68848,-52.11100769,-9999,300.1806045,30.50068855
2015,4,2,6,12398.55664,-51.57496643,-9999,302.4600859,26.94496155
2015,4,2,12,12390.81641,-51.83851624,-9999,290.0709595,25.12337303
2015,4,2,18,12396.30566,-51.48205566,-9999,291.1023485,26.48877144
